# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.16.1
#@/tick	27887
#@/user_id	nixos-ysun
qia dang 	恰當	c=1 d=0.970446 t=27887
qian 	前	c=15 d=3.16791 t=27887
qian 	錢	c=2 d=0.800215 t=27887
qian fei 	欠費	c=1 d=0.923116 t=27887
qian li 	潛力	c=1 d=0.634448 t=27887
qian liang ge 	前兩個	c=2 d=1.19183 t=27887
qian mian 	前面	c=34 d=5.42958 t=27887
qian qi 	前期	c=1 d=0.50409 t=27887
qian ti 	前提	c=4 d=1.51713 t=27887
qian ti xia 	前提下	c=1 d=0.683861 t=27887
qian wan 	千萬	c=2 d=0.543351 t=27887
qian yi 	遷移	c=2 d=1.17643 t=27887
qian yi shi 	潛意識	c=1 d=0.159614 t=27887
qian yi tian 	前一天	c=1 d=0.647265 t=27887
qian zai 	潛在	c=1 d=0.878095 t=27887
qian zhan xing 	前瞻性	c=1 d=0.83527 t=27887
qian zhen zi 	前陣子	c=2 d=1.10136 t=27887
qian zhi 	前值	c=1 d=0.278037 t=27887
qian zhu 	簽註	c=3 d=2.04974 t=27887
qiang 	強	c=0 d=0.0447088 t=27887
qiang 	搶	c=1 d=0.631284 t=27887
qiang 	牆	c=0 d=0.0831104 t=27887
qiang da 	強大	c=1 d=0.860708 t=27887
qiang dao 	嗆到	c=1 d=0.99005 t=27887
qiang dao 	搶到	c=2 d=1.52575 t=27887
qiang diao 	強調	c=3 d=1.17539 t=27887
qiang hua 	強化	c=1 d=0.826959 t=27887
qiang jin 	強勁	c=1 d=0.329559 t=27887
qiang yi lai 	強依賴	c=1 d=0.449329 t=27887
qiang zhi 	強制	c=1 d=0.722527 t=27887
qiang zhi xing 	強制性	c=1 d=0.802519 t=27887
qiang zou 	搶走	c=1 d=0.806541 t=27887
qiao 	敲	c=1 d=0.418952 t=27887
qiao 	橋	c=0 d=0.071177 t=27887
qiao ke li 	巧克力	c=0 d=0.0748264 t=27887
qiao qiao 	悄悄	c=1 d=0.869358 t=27887
qie 	且	c=10 d=2.9486 t=27887
qie 	切	c=1 d=0.924601 t=27887
qie dao 	切到	c=1 d=0.970446 t=27887
qie huan 	切換	c=16 d=4.82254 t=27887
qie hui 	切回	c=1 d=0.860708 t=27887
qie hui qu 	切回去	c=1 d=0.878095 t=27887
qin 	親	c=1 d=0.559898 t=27887
qin qin 	親親	c=1 d=0.726149 t=27887
qin zi 	親自	c=3 d=1.42945 t=27887
qin zi xie 	親自寫	c=1 d=0.516851 t=27887
qing 	清	c=0 d=0.0873716 t=27887
qing 	請	c=262 d=16.0545 t=27887
qing 	輕	c=0 d=0.088692 t=27887
qing cang 	清倉	c=2 d=0.99005 t=27887
qing chu 	清楚	c=3 d=1.26046 t=27887
qing chu 	清除	c=6 d=3.06822 t=27887
qing chu qu 	清出去	c=1 d=0.878095 t=27887
qing diao 	清掉	c=1 d=0.913931 t=27887
qing ji xu 	請繼續	c=4 d=2.64552 t=27887
qing kai jia 	輕鎧甲	c=1 d=0.891366 t=27887
qing kong 	清空	c=1 d=0.17552 t=27887
qing kuang 	情況	c=26 d=5.69005 t=27887
qing li 	清理	c=2 d=1.02175 t=27887
qing li diao 	清理調	c=1 d=0.860708 t=27887
qing liang 	清涼	c=1 d=0.763379 t=27887
qing liang 	輕量	c=2 d=0.767206 t=27887
qing liang ji 	輕量級	c=0 d=0.0680451 t=27887
qing ni 	請你	c=81 d=7.90771 t=27887
qing qiu 	請求	c=5 d=1.45407 t=27887
qing shi 	請示	c=1 d=0.501576 t=27887
qing wen 	請問	c=3 d=2.05202 t=27887
qing wu 	請勿	c=2 d=1.26605 t=27887
qing xi 	清晰	c=2 d=1.25733 t=27887
qing xiang 	傾向	c=8 d=1.85128 t=27887
qing xiang yu 	傾向於	c=1 d=0.755784 t=27887
qing xu 	情緒	c=1 d=0.56836 t=27887
qing yong 	請用	c=1 d=0.680451 t=27887
qing yuan 	情願	c=1 d=0.588605 t=27887
qing zhen 	清真	c=1 d=0.985112 t=27887
qing zhu yi 	請注意	c=2 d=0.802388 t=27887
qiu 	球	c=1 d=0.0816756 t=27887
qiu fang 	囚房	c=1 d=1 t=27887
qiu zhe 	求着	c=1 d=0.379083 t=27887
qiu zhu 	求助	c=1 d=0.557106 t=27887
qu 	區	c=4 d=2.2792 t=27887
qu 	去	c=94 d=8.05806 t=27887
qu ba 	去吧	c=2 d=0.698129 t=27887
qu bei 	去唄	c=1 d=0.537944 t=27887
qu bie 	區別	c=4 d=1.60637 t=27887
qu bie yu 	區別於	c=1 d=0.371577 t=27887
qu bu cheng 	去不成	c=1 d=0.380983 t=27887
qu dao 	去到	c=3 d=1.02534 t=27887
qu de 	取得	c=1 d=0.292293 t=27887
qu diao 	去掉	c=7 d=2.59321 t=27887
qu dong 	驅動	c=10 d=3.79741 t=27887
qu dong he 	驅動和	c=1 d=0.937067 t=27887
qu fen 	區分	c=1 d=0.99005 t=27887
qu gai 	去改	c=1 d=0.615697 t=27887
qu jian 	區間	c=2 d=1.35418 t=27887
qu kan kan 	去看看	c=1 d=0.960789 t=27887
qu le 	去了	c=0 d=0.0946485 t=27887
qu lv 	曲率	c=1 d=0.465334 t=27887
qu na 	去拿	c=1 d=0.946485 t=27887
qu na 	去那	c=0 d=0.0909373 t=27887
qu nian 	去年	c=2 d=0.279431 t=27887
qu shi 	趨勢	c=2 d=1.16267 t=27887
qu xian 	曲線	c=1 d=0.786628 t=27887
qu xiao 	取消	c=4 d=2.37909 t=27887
qu yu 	區域	c=2 d=1.46974 t=27887
qu yu 	趨於	c=1 d=0.618783 t=27887
quan 	全	c=2 d=1.18601 t=27887
quan bu 	全部	c=12 d=3.40227 t=27887
quan bu ren 	全部人	c=1 d=0.172045 t=27887
quan cuo le 	全錯了	c=1 d=0.402524 t=27887
quan dou 	全都	c=2 d=1.22424 t=27887
quan dou jiao 	全都叫	c=1 d=0.603506 t=27887
quan dou shi 	全都是	c=1 d=0.774916 t=27887
quan dou you 	全都有	c=1 d=0.946485 t=27887
quan jia 	全家	c=4 d=1.72883 t=27887
quan ju 	全局	c=14 d=3.81188 t=27887
quan ju gui ze 	全局規則	c=1 d=0.985112 t=27887
quan kao 	全靠	c=1 d=0.125556 t=27887
quan mian 	全面	c=4 d=1.82776 t=27887
quan neng 	全能	c=1 d=0.891366 t=27887
quan ni 	勸你	c=1 d=0.32628 t=27887
quan ping 	全屏	c=1 d=0.860708 t=27887
quan shang 	券商	c=2 d=0.7964 t=27887
quan shi 	全是	c=0 d=0.00800583 t=27887
quan shi ji qiao 	全是技巧	c=1 d=0.0804596 t=27887
quan tui 	勸退	c=1 d=0.932394 t=27887
quan xi tong 	全系統	c=1 d=0.980199 t=27887
quan xian 	權限	c=4 d=1.09481 t=27887
quan xin 	全新	c=2 d=0.967904 t=27887
quan zhi 	全職	c=1 d=0.552314 t=27887
quan zhi tai tai 	全職太太	c=1 d=0.869358 t=27887
quan zi 	圈子	c=2 d=0.761998 t=27887
que 	卻	c=4 d=1.54285 t=27887
que 	確	c=3 d=1.6295 t=27887
que bao 	確保	c=5 d=2.93858 t=27887
que ding 	確定	c=19 d=4.30642 t=27887
que fa 	缺乏	c=3 d=0.864909 t=27887
que ren 	確認	c=35 d=7.25612 t=27887
que shao 	缺少	c=4 d=2.16956 t=27887
que shi 	確實	c=38 d=5.98579 t=27887
que xian 	缺陷	c=1 d=0.752014 t=27887
qun 	羣	c=0 d=0.0609571 t=27887
qun li 	羣裏	c=2 d=1.81194 t=27887
qun nei 	羣內	c=1 d=0.628135 t=27887
qun ti 	羣體	c=2 d=0.909139 t=27887
ran 	然	c=3 d=1.47159 t=27887
ran hou 	然後	c=54 d=4.22603 t=27887
rang 	讓	c=60 d=5.96632 t=27887
rang ta 	讓他	c=2 d=0.741486 t=27887
rang ta 	讓它	c=1 d=0.634448 t=27887
rao guo 	繞過	c=2 d=1.31755 t=27887
rao guo qu 	繞過去	c=1 d=0.701173 t=27887
re men 	熱門	c=1 d=0.70822 t=27887
re men wo e o 	熱門我呃喔	c=1 d=0.88692 t=27887
ren 	人	c=17 d=3.28236 t=27887
ren gong 	人工	c=1 d=0.937067 t=27887
ren gong zhi neng 	人工智能	c=1 d=0.65377 t=27887
ren he 	任何	c=12 d=3.62346 t=27887
ren ji guan xi 	人際關係	c=1 d=0.918512 t=27887
ren jia 	人家	c=3 d=1.38596 t=27887
ren ke 	認可	c=2 d=0.803524 t=27887
ren le 	忍了	c=1 d=1 t=27887
ren lei 	人類	c=1 d=0.980199 t=27887
ren shi 	認識	c=2 d=0.463013 t=27887
ren tong 	認同	c=6 d=1.9403 t=27887
ren wei 	認爲	c=75 d=6.31659 t=27887
ren wu 	任務	c=5 d=1.93349 t=27887
ren xin 	人心	c=1 d=0.506617 t=27887
ren yi 	任意	c=2 d=0.88692 t=27887
ren zai 	人在	c=1 d=0.715338 t=27887
ren zhen 	認真	c=2 d=0.726149 t=27887
ren zhi 	認知	c=3 d=0.856302 t=27887
ren zhu 	忍住	c=0 d=0.040657 t=27887
reng 	仍	c=1 d=0.666977 t=27887
reng ran 	仍然	c=2 d=0.937067 t=27887
ri 	日	c=3 d=0.804889 t=27887
ri chang 	日常	c=4 d=1.63089 t=27887
ri hou 	日後	c=1 d=0.594521 t=27887
ri li 	日曆	c=1 d=0.900325 t=27887
ri qi 	日期	c=1 d=0.735109 t=27887
ri qi jie gou 	日期結構	c=1 d=0.451581 t=27887
ri zhi 	日誌	c=20 d=4.20681 t=27887
ri zi 	日子	c=1 d=0.873716 t=27887
rong qi 	容器	c=8 d=3.06827 t=27887
rong qi hua 	容器化	c=1 d=0.272532 t=27887
rong ru 	融入	c=1 d=0.904837 t=27887
rong yi 	容易	c=0 d=0.0625002 t=27887
rong yi zhuan 	容易賺	c=1 d=0.628135 t=27887
rong yu 	冗餘	c=5 d=1.96713 t=27887
rou 	肉	c=1 d=0.993446 t=27887
rou juan 	肉卷	c=1 d=0.748264 t=27887
ru 	入	c=1 d=0.690734 t=27887
ru 	如	c=2 d=0.985112 t=27887
ru ci 	如此	c=6 d=2.44964 t=27887
ru guo 	入鍋	c=1 d=0.0623495 t=27887
ru guo 	如果	c=110 d=5.86038 t=27887
ru he 	如何	c=31 d=5.9586 t=27887
ru he zuo 	如何做	c=3 d=1.86482 t=27887
ru kou 	入口	c=1 d=0.744532 t=27887
ru men 	入門	c=1 d=0.150318 t=27887
ru ni 	如你	c=1 d=0.377192 t=27887
ru shi 	入市	c=1 d=0.180866 t=27887
ru tu 	如圖	c=5 d=3.00564 t=27887
ru wei 	入味	c=0 d=0.0431711 t=27887
ru xia 	如下	c=3 d=1.87943 t=27887
ru xue 	入學	c=1 d=0.882497 t=27887
ruan 	軟	c=2 d=0.713443 t=27887
ruan bu xia qu 	軟不下去	c=1 d=0.687289 t=27887
ruan jian 	軟件	c=2 d=1.35689 t=27887
rui si 	瑞斯	c=0 d=0.0985112 t=27887
run se 	潤色	c=2 d=0.760759 t=27887
ruo 	弱	c=1 d=0.980199 t=27887
ruo 	若	c=4 d=1.93683 t=27887
ruo ruo 	弱弱	c=0 d=0.0759572 t=27887
ruo ruo de 	弱弱地	c=1 d=0.763379 t=27887
ruo wu 	若無	c=1 d=0.416862 t=27887
sa 	薩	c=1 d=0.496585 t=27887
san 	三	c=1 d=0.882497 t=27887
san ceng 	三層	c=0 d=0.099005 t=27887
san ceng jia gou 	三層架構	c=1 d=0.995012 t=27887
san ge 	三個	c=2 d=0.975369 t=27887
san wen yu 	三文魚	c=3 d=1.66111 t=27887
san zhong 	三種	c=1 d=0.418952 t=27887
sang shi 	喪失	c=1 d=0.66034 t=27887
sao 	掃	c=0 d=0.0847894 t=27887
sao 	騷	c=3 d=2.68278 t=27887
sao bi 	騷屄	c=1 d=0.980199 t=27887
sao dan 	掃單	c=1 d=0.254107 t=27887
sao deng 	騷等	c=2 d=1.25626 t=27887
sao dong xi 	掃東西	c=1 d=0.852144 t=27887
sao dong xi 	騷東西	c=1 d=0.856415 t=27887
se pi 	色批	c=1 d=0.625002 t=27887
se ying shi 	色影師	c=1 d=0.802519 t=27887
sha 	啥	c=7 d=1.88278 t=27887
sha bi 	傻逼	c=0 d=0.088692 t=27887
sha chu qu 	殺出去	c=1 d=0.729789 t=27887
sha de 	傻的	c=1 d=0.965605 t=27887
sha diao 	殺掉	c=3 d=1.28414 t=27887
sha dou you 	啥都有	c=1 d=0.882497 t=27887
sha le 	傻了	c=0 d=0.099005 t=27887
sha le ba ji 	傻了吧唧	c=1 d=0.995012 t=27887
sha shi hou 	啥時候	c=1 d=0.83527 t=27887
sha si 	殺死	c=2 d=0.608221 t=27887
sha xiang hua 	沙箱化	c=1 d=0.882497 t=27887
sha yi si 	啥意思	c=2 d=1.53668 t=27887
shan 	扇	c=1 d=0.972879 t=27887
shan 	閃	c=1 d=0.955997 t=27887
shan chu 	刪除	c=3 d=1.67355 t=27887
shan diao 	刪掉	c=7 d=2.75935 t=27887
shan guo qu 	扇過去	c=1 d=0.257947 t=27887
shan le 	刪了	c=3 d=1.24894 t=27887
shan men 	扇門	c=0 d=0.0609571 t=27887
shan shuo 	閃爍	c=1 d=0.729789 t=27887
shan yong 	善用	c=1 d=0.913931 t=27887
shang 	上	c=98 d=6.3006 t=27887
shang 	尚	c=2 d=1.03272 t=27887
shang ban 	上班	c=1 d=0.786628 t=27887
shang chuan 	上傳	c=1 d=0.687289 t=27887
shang ci 	上次	c=16 d=2.8211 t=27887
shang dian shi 	上電視	c=1 d=0.860708 t=27887
shang kou 	傷口	c=1 d=0.57695 t=27887
shang lai 	上來	c=4 d=1.97332 t=27887
shang mian 	上面	c=9 d=2.45059 t=27887
shang pin 	商品	c=0 d=0.0683861 t=27887
shang sheng 	上升	c=3 d=1.26848 t=27887
shang shi 	上市	c=1 d=0.865022 t=27887
shang wang 	上網	c=5 d=2.01548 t=27887
shang wu 	上午	c=1 d=0.687289 t=27887
shang wu 	商務	c=1 d=0.12307 t=27887
shang wu bu 	商務部	c=1 d=0.380983 t=27887
shang xia wen 	上下文	c=3 d=1.79546 t=27887
shang ye 	商業	c=3 d=2.27347 t=27887
shang ye hua 	商業化	c=5 d=1.60071 t=27887
shang ye ji hua 	商業計劃	c=2 d=1.8781 t=27887
shang ye lu xian 	商業路線	c=1 d=0.932394 t=27887
shang yi dai 	上一代	c=1 d=0.782705 t=27887
shang yi ge 	上一個	c=1 d=0.860708 t=27887
shang you 	上游	c=3 d=2.29364 t=27887
shao 	少	c=9 d=1.82611 t=27887
shao 	燒	c=2 d=1.19801 t=27887
shao bu qi 	燒不起	c=1 d=0.786628 t=27887
shao chi dian 	燒遲點	c=1 d=0.941765 t=27887
shao ji 	燒雞	c=0 d=0.0771052 t=27887
shao ruo 	稍弱	c=1 d=0.960789 t=27887
shao yi dian 	少一點	c=1 d=0.348192 t=27887
shao yi dian 	燒一點	c=1 d=0.516851 t=27887
shao yi xie 	少一些	c=1 d=0.937067 t=27887
she 	射	c=3 d=1.24831 t=27887
she 	社	c=2 d=0.97531 t=27887
she bei 	設備	c=2 d=1.04154 t=27887
she bei ming 	設備名	c=1 d=0.965605 t=27887
she bu chu 	射不出	c=0 d=0.0960789 t=27887
she bu chu le 	射不出了	c=1 d=0.965605 t=27887
she de 	捨得	c=1 d=0.398519 t=27887
she ding 	設定	c=4 d=1.25512 t=27887
she fa 	設法	c=5 d=1.3999 t=27887
she hui 	社會	c=1 d=0.546074 t=27887
she ji 	涉及	c=1 d=0.869358 t=27887
she ji 	設計	c=15 d=3.35627 t=27887
she ji dao 	涉及到	c=1 d=0.810584 t=27887
she ji hao 	設計好	c=1 d=0.71177 t=27887
she ji shang 	設計上	c=1 d=0.818731 t=27887
she lian shang 	射臉上	c=1 d=0.339596 t=27887
she me 	什麼	c=1 d=0.748264 t=27887
she pi 	蛇皮	c=1 d=0.718924 t=27887
she qu 	社區	c=31 d=5.30505 t=27887
she xiang 	設想	c=4 d=2.46618 t=27887
she yi lian 	射一臉	c=1 d=0.650509 t=27887
she zhi 	設置	c=32 d=4.98542 t=27887
she zu 	涉足	c=1 d=0.826959 t=27887
shen 	審	c=1 d=0.509156 t=27887
shen 	神	c=0 d=0.067032 t=27887
shen cha 	審查	c=4 d=2.21864 t=27887
shen chi 	申馳	c=1 d=0.909373 t=27887
shen du 	深度	c=1 d=0.733447 t=27887
shen fen 	身份	c=1 d=0.767206 t=27887
shen fen zheng 	身份證	c=0 d=0.0179964 t=27887
shen gong 	神功	c=0 d=0.0292293 t=27887
shen gong da cheng 	神功大成	c=1 d=0.293758 t=27887
shen he 	審覈	c=3 d=1.4215 t=27887
shen ke 	深刻	c=1 d=0.606531 t=27887
shen me 	什麼	c=76 d=5.87129 t=27887
shen me gui 	什麼鬼	c=2 d=0.924551 t=27887
shen qing 	申請	c=1 d=0.179066 t=27887
shen ru 	深入	c=2 d=0.742446 t=27887
shen shang 	身上	c=2 d=0.810584 t=27887
shen shen 	審慎	c=1 d=0.909373 t=27887
shen shi 	審視	c=8 d=4.61367 t=27887
shen su 	申訴	c=1 d=0.923116 t=27887
shen yue 	審閱	c=2 d=1.55428 t=27887
shen zhi 	甚至	c=10 d=3.35086 t=27887
sheng chan 	生產	c=4 d=1.92887 t=27887
sheng chan huan jing 	生產環境	c=2 d=1.50176 t=27887
sheng cheng 	生成	c=3 d=1.27109 t=27887
sheng chou 	生抽	c=1 d=0.798516 t=27887
sheng ji 	升級	c=4 d=2.26055 t=27887
sheng ka 	聲卡	c=3 d=2.3112 t=27887
sheng lv 	勝率	c=3 d=1.27992 t=27887
sheng lve 	省略	c=0 d=0.066365 t=27887
sheng lve bu le 	省略不了	c=1 d=0.666977 t=27887
sheng ming 	聲明	c=1 d=0.65996 t=27887
sheng ming shi 	聲明式	c=20 d=3.65684 t=27887
sheng ming shi an zhuang 	聲明式安裝	c=1 d=0.67032 t=27887
sheng ren 	勝任	c=2 d=0.640824 t=27887
sheng tai 	生態	c=3 d=1.40906 t=27887
sheng xia 	剩下	c=1 d=0.740818 t=27887
sheng xia lai 	剩下來	c=1 d=0.650509 t=27887
sheng xiao 	生效	c=10 d=2.82231 t=27887
sheng xin 	省心	c=1 d=0.683861 t=27887
sheng xing 	盛行	c=1 d=0.960789 t=27887
sheng yi 	生意	c=1 d=0.927743 t=27887
sheng yin 	聲音	c=1 d=0.960789 t=27887
sheng yu 	剩餘	c=1 d=0.763379 t=27887
sheng yu 	生於	c=1 d=0.105399 t=27887
sheng zhang 	聲張	c=1 d=0.650509 t=27887
shi 	事	c=8 d=2.19076 t=27887
shi 	使	c=1 d=0.970446 t=27887
shi 	式	c=0 d=0.154614 t=27887
shi 	是	c=591 d=17.6736 t=27887
shi 	時	c=44 d=4.98438 t=27887
shi 	蝕	c=0 d=0.0748264 t=27887
shi 	試	c=1 d=0.486752 t=27887
shi bai 	失敗	c=13 d=2.26874 t=27887
shi bie 	識別	c=0 d=0.0923116 t=27887
shi bie cheng 	識別成	c=1 d=0.927743 t=27887
shi bu shi 	是不是	c=82 d=6.65068 t=27887
shi bu shi he 	適不適合	c=1 d=0.421052 t=27887
shi bu xiang man 	實不相瞞	c=1 d=0.70822 t=27887
shi ce 	實測	c=1 d=0.927743 t=27887
shi cha 	時差	c=1 d=0.909373 t=27887
shi chang 	市場	c=12 d=2.08014 t=27887
shi chang 	時常	c=4 d=1.63828 t=27887
shi dang 	適當	c=6 d=2.48058 t=27887
shi de 	使得	c=2 d=1.3432 t=27887
shi de 	是的	c=1 d=0.970446 t=27887
shi fang 	釋放	c=3 d=2.53907 t=27887
shi fou 	是否	c=21 d=3.71602 t=27887
shi fu 	師傅	c=1 d=0.582846 t=27887
shi guan 	事關	c=1 d=0.965605 t=27887
shi guo 	試過	c=2 d=1.09923 t=27887
shi he 	適合	c=18 d=3.69222 t=27887
shi hou 	事後	c=1 d=0.147342 t=27887
shi hou 	時候	c=21 d=2.66969 t=27887
shi hu 	屎忽	c=1 d=0.522046 t=27887
shi ji 	世紀	c=1 d=0.955997 t=27887
shi ji 	十幾	c=0 d=0.0806541 t=27887
shi ji 	實際	c=4 d=2.01694 t=27887
shi ji bei 	十幾盃	c=1 d=0.810584 t=27887
shi ji fen zhong 	十幾分鍾	c=1 d=0.70822 t=27887
shi ji nian 	十幾年	c=1 d=0.286505 t=27887
shi ji nian lai 	十幾年來	c=1 d=0.440432 t=27887
shi ji shang 	實際上	c=3 d=1.75259 t=27887
shi ji yi yi 	實際意義	c=1 d=0.995012 t=27887
shi jian 	事件	c=1 d=0.662413 t=27887
shi jian 	實踐	c=10 d=4.06251 t=27887
shi jian 	時間	c=16 d=3.94812 t=27887
shi jian chuo 	時間戳	c=1 d=0.826959 t=27887
shi jiao 	失焦	c=2 d=1.25637 t=27887
shi jie 	世界	c=0 d=0.0755784 t=27887
shi jin 	使勁	c=0 d=0.0752014 t=27887
shi jin chi 	使勁喫	c=1 d=0.755784 t=27887
shi jing 	示警	c=0 d=0.0955997 t=27887
shi jing guo le 	示警過了	c=1 d=0.960789 t=27887
shi ke 	時刻	c=1 d=0.336216 t=27887
shi le 	試了	c=2 d=1.30723 t=27887
shi li 	示例	c=1 d=0.737123 t=27887
shi ling 	失靈	c=1 d=0.802519 t=27887
shi lu lu 	溼漉漉	c=1 d=0.22091 t=27887
shi mu yi dai 	拭目以待	c=1 d=0.814647 t=27887
shi pai 	石牌	c=0 d=0.071177 t=27887
shi pai qiao 	石牌橋	c=1 d=0.715338 t=27887
shi pei 	適配	c=2 d=1.15932 t=27887
shi pei qi 	適配器	c=1 d=0.551563 t=27887
shi pin 	視頻	c=1 d=0.554327 t=27887
shi qian 	事前	c=1 d=0.782705 t=27887
shi qing 	事情	c=9 d=1.67306 t=27887
shi qu 	失去	c=2 d=1.25322 t=27887
shi rou qi shi 	蝕肉騎士	c=1 d=0.752014 t=27887
shi shi 	實施	c=16 d=3.72853 t=27887
shi shi 	實時	c=4 d=1.45458 t=27887
shi shi 	試試	c=20 d=5.73922 t=27887
shi shi ba 	試試吧	c=7 d=2.91959 t=27887
shi shi hou 	是時候	c=3 d=1.84003 t=27887
shi shi kan 	試試看	c=3 d=1.75079 t=27887
shi shi shang 	事實上	c=11 d=3.47721 t=27887
shi tan xing 	試探性	c=1 d=0.511709 t=27887
shi wang 	失望	c=0 d=0.0680451 t=27887
shi wu 	事務	c=1 d=0.644036 t=27887
shi wu 	十五	c=0 d=0.0790571 t=27887
shi wu 	失誤	c=1 d=0.562705 t=27887
shi wu wu 	十五五	c=1 d=0.794534 t=27887
shi xian 	實現	c=25 d=3.07767 t=27887
shi xian ji hua 	實現計劃	c=1 d=0.960789 t=27887
shi xiao 	失效	c=1 d=0.774916 t=27887
shi xu 	時序	c=1 d=0.831104 t=27887
shi yan 	實驗	c=5 d=2.6741 t=27887
shi yan xing 	實驗性	c=1 d=0.856415 t=27887
shi yan zhong 	實驗中	c=1 d=0.88692 t=27887
shi ying 	適應	c=1 d=0.726149 t=27887
shi yong 	使用	c=29 d=4.93326 t=27887
shi yong 	實用	c=3 d=1.4794 t=27887
shi yong ti yan 	使用體驗	c=1 d=0.472367 t=27887
shi yu 	食慾	c=1 d=0.786628 t=27887
shi zai 	實在	c=3 d=1.72147 t=27887
shi zai shi 	實在是	c=1 d=0.818731 t=27887
shi zhe 	試着	c=2 d=1.88094 t=27887
shi zhi 	實質	c=0 d=0.0390628 t=27887
shi zhi jin zhan 	實質進展	c=1 d=0.392586 t=27887
shi zhong 	始終	c=4 d=1.36598 t=27887
shou 	手	c=1 d=0.594521 t=27887
shou chong 	手衝	c=1 d=0.891366 t=27887
shou dao 	受到	c=4 d=1.34989 t=27887
shou dao 	收到	c=3 d=1.22926 t=27887
shou dong 	手動	c=4 d=1.91347 t=27887
shou fei 	收費	c=3 d=1.68321 t=27887
shou gao 	手稿	c=1 d=0.289384 t=27887
shou ge 	收割	c=1 d=0.470011 t=27887
shou hu 	守護	c=0 d=0.0995012 t=27887
shou ji 	手機	c=7 d=1.86768 t=27887
shou ji duan 	手機端	c=1 d=0.726149 t=27887
shou jin 	收緊	c=1 d=0.172045 t=27887
shou jiu 	守舊	c=1 d=0.271173 t=27887
shou mang jiao luan 	手忙腳亂	c=1 d=0.283654 t=27887
shou qi 	收起	c=1 d=0.946485 t=27887
shou qian 	收錢	c=1 d=0.680451 t=27887
shou shu 	手術	c=1 d=0.0558548 t=27887
shou tou shang 	手頭上	c=2 d=0.755784 t=27887
shou xian 	受限	c=1 d=0.56836 t=27887
shou xian 	首先	c=3 d=1.65019 t=27887
shou ye 	首頁	c=2 d=1.32208 t=27887
shou yi 	收益	c=1 d=0.250324 t=27887
shou yi lv 	收益率	c=0 d=0.0591555 t=27887
shou ying xiang 	受影響	c=1 d=0.810584 t=27887
shu 	數	c=1 d=0.551563 t=27887
shu 	書	c=3 d=0.806541 t=27887
shu 	輸	c=2 d=1.09431 t=27887
shu biao 	鼠標	c=3 d=1.70527 t=27887
shu bu qing 	數不清	c=1 d=0.767206 t=27887
shu chu 	輸出	c=31 d=5.99025 t=27887
shu e 	數額	c=1 d=0.786628 t=27887
shu hu 	疏忽	c=1 d=0.909373 t=27887
shu ju 	數據	c=18 d=2.73869 t=27887
shu ju ku 	數據庫	c=4 d=1.90741 t=27887
shu ju liang 	數據量	c=3 d=1.90606 t=27887
shu ju yuan 	數據源	c=4 d=1.04916 t=27887
shu li 	書裏	c=1 d=0.878095 t=27887
shu lian 	熟練	c=1 d=0.995012 t=27887
shu qian 	數錢	c=1 d=0.860708 t=27887
shu ru 	輸入	c=11 d=4.49291 t=27887
shu ru fa 	輸入法	c=5 d=2.04731 t=27887
shu ru kuang 	輸入框	c=1 d=0.582748 t=27887
shu ru she bei 	輸入設備	c=1 d=0.869358 t=27887
shu shi 	術士	c=1 d=0.497313 t=27887
shu xie 	書寫	c=1 d=0.774916 t=27887
shu xue 	數學	c=3 d=1.01553 t=27887
shu xue qi wang 	數學期望	c=1 d=0.878095 t=27887
shu xue yi yi 	數學意義	c=1 d=0.585669 t=27887
shu yu 	屬於	c=2 d=1.49409 t=27887
shu yu shi 	屬於是	c=1 d=0.29671 t=27887
shua 	刷	c=1 d=0.941765 t=27887
shua cheng 	刷成	c=1 d=0.856415 t=27887
shua guo shui 	刷鍋水	c=1 d=0.904837 t=27887
shua xin 	刷新	c=2 d=0.88692 t=27887
shua yi shua ta 	耍一耍他	c=1 d=1 t=27887
shuang 	爽	c=3 d=1.09597 t=27887
shuang fa 	雙閥	c=1 d=0.431711 t=27887
shuang fan tian 	爽翻天	c=1 d=0.447088 t=27887
shuang fang 	雙方	c=2 d=0.563157 t=27887
shuang ka 	雙卡	c=2 d=1.46821 t=27887
shuang si 	爽死	c=1 d=0.644036 t=27887
shui 	水	c=2 d=0.970446 t=27887
shui 	睡	c=2 d=1.62052 t=27887
shui 	誰	c=3 d=2.18223 t=27887
shui bu shui jiao jiao 	睡不睡覺覺	c=1 d=0.737123 t=27887
shui bu zhao 	睡不着	c=1 d=0.882497 t=27887
shui de 	睡得	c=1 d=0.8978 t=27887
shui he wo 	誰和我	c=1 d=0.83527 t=27887
shui hui 	睡會	c=1 d=0.856415 t=27887
shui jiao 	睡覺	c=2 d=1.27088 t=27887
shui ping 	水平	c=1 d=0.774916 t=27887
shui qian 	睡前	c=1 d=0.918512 t=27887
shui shui 	水水	c=0 d=0.0264477 t=27887
shui xing 	睡醒	c=0 d=0.0421052 t=27887
shun 	順	c=1 d=0.302704 t=27887
shun bian 	順便	c=5 d=2.05714 t=27887
shun dai 	順帶	c=1 d=0.900325 t=27887
shun li 	順利	c=1 d=0.970446 t=27887
shun shou 	順手	c=1 d=0.640824 t=27887
shun xu 	順序	c=2 d=1.16348 t=27887
